日期,股票代码,名称,涨跌幅
1996/9/11,'000001,上证指数,0.6274
1996/9/10,'000001,上证指数,-3.6716
1996/9/9,'000001,上证指数,-0.9545
1996/9/6,'000001,上证指数,-1.6146
1996/9/5,'000001,上证指数,0.2916
1996/9/4,'000001,上证指数,1.4736
1996/9/3,'000001,上证指数,-0.566
1996/9/2,'000001,上证指数,-0.6371
1996/8/30,'000001,上证指数,2.6884
1996/8/29,'000001,上证指数,-1.0171
1996/8/28,'000001,上证指数,1.1901
1996/8/27,'000001,上证指数,1.8626
1996/8/26,'000001,上证指数,-3.8105
1996/8/23,'000001,上证指数,-1.7726
1996/8/22,'000001,上证指数,-1.8486
1996/8/21,'000001,上证指数,1.3574
1996/8/20,'000001,上证指数,-1.5286
1996/8/19,'000001,上证指数,-2.1855
1996/8/16,'000001,上证指数,-1.381
1996/8/15,'000001,上证指数,-0.6675
1996/8/14,'000001,上证指数,-0.3612
1996/8/13,'000001,上证指数,-1.2687
1996/8/12,'000001,上证指数,1.6569
1996/8/9,'000001,上证指数,-0.5017
1996/8/8,'000001,上证指数,1.0068
1996/8/7,'000001,上证指数,0.585
1996/8/6,'000001,上证指数,1.0584
1996/8/5,'000001,上证指数,1.7068
1996/8/2,'000001,上证指数,0.4514
1996/8/1,'000001,上证指数,1.5354
1996/7/31,'000001,上证指数,-1.7271
1996/7/30,'000001,上证指数,-2.1614
1996/7/29,'000001,上证指数,1.2185
1996/7/26,'000001,上证指数,-2.6534
1996/7/25,'000001,上证指数,-2.1898
1996/7/24,'000001,上证指数,1.8484
1996/7/23,'000001,上证指数,-1.5201
1996/7/22,'000001,上证指数,3.2688
1996/7/19,'000001,上证指数,4.7533
1996/7/18,'000001,上证指数,1.1192
1996/7/17,'000001,上证指数,-1.7119
1996/7/16,'000001,上证指数,4.2985
1996/7/15,'000001,上证指数,-0.9106
1996/7/12,'000001,上证指数,0.5482
1996/7/11,'000001,上证指数,-3.4118
1996/7/10,'000001,上证指数,0.2977
1996/7/9,'000001,上证指数,1.2725
1996/7/8,'000001,上证指数,2.7961
1996/7/5,'000001,上证指数,-0.0064
1996/7/4,'000001,上证指数,-0.0897
1996/7/3,'000001,上证指数,3.4778
1996/7/2,'000001,上证指数,-0.1842
1996/7/1,'000001,上证指数,-5.3635
1996/6/28,'000001,上证指数,-0.274
1996/6/27,'000001,上证指数,0.6236
1996/6/26,'000001,上证指数,2.6661
1996/6/25,'000001,上证指数,-1.5994
1996/6/24,'000001,上证指数,-0.3478
1996/6/21,'000001,上证指数,0.3179
1996/6/20,'000001,上证指数,-0.4174
1996/6/19,'000001,上证指数,0.4218
1996/6/18,'000001,上证指数,5.5277
1996/6/17,'000001,上证指数,-3.2523
1996/6/14,'000001,上证指数,1.118
1996/6/13,'000001,上证指数,1.7081
1996/6/12,'000001,上证指数,0.4669
1996/6/11,'000001,上证指数,-1.5864
1996/6/10,'000001,上证指数,5.0932
1996/6/7,'000001,上证指数,3.5159
1996/6/6,'000001,上证指数,0.8131
1996/6/5,'000001,上证指数,6.9775
1996/6/4,'000001,上证指数,1.6252
1996/6/3,'000001,上证指数,-0.3974
1996/5/31,'000001,上证指数,1.1449
1996/5/30,'000001,上证指数,-2.1814
1996/5/29,'000001,上证指数,0.5631
1996/5/28,'000001,上证指数,1.4034
1996/5/27,'000001,上证指数,-0.2881
1996/5/24,'000001,上证指数,-0.4467
1996/5/23,'000001,上证指数,-3.8808
1996/5/22,'000001,上证指数,1.0227
1996/5/21,'000001,上证指数,-5.8644
1996/5/20,'000001,上证指数,-1.2425
1996/5/17,'000001,上证指数,4.225
1996/5/16,'000001,上证指数,0.1495
1996/5/15,'000001,上证指数,2.5007
1996/5/14,'000001,上证指数,-0.1036
1996/5/13,'000001,上证指数,0.7
1996/5/10,'000001,上证指数,0.6957
1996/5/9,'000001,上证指数,-0.6608
1996/5/8,'000001,上证指数,0.0166
1996/5/7,'000001,上证指数,-1.5076
1996/5/6,'000001,上证指数,3.2675
1996/5/3,'000001,上证指数,-0.6708
1996/5/2,'000001,上证指数,-3.9242
1996/4/30,'000001,上证指数,-7.7794
1996/4/29,'000001,上证指数,4.3824
1996/4/26,'000001,上证指数,8.4177
1996/4/25,'000001,上证指数,-1.8025
1996/4/24,'000001,上证指数,6.5537
1996/4/23,'000001,上证指数,1.5962
1996/4/22,'000001,上证指数,-0.6714
1996/4/19,'000001,上证指数,2.9719
1996/4/18,'000001,上证指数,1.1628
1996/4/17,'000001,上证指数,0.4282
1996/4/16,'000001,上证指数,1.057
1996/4/15,'000001,上证指数,-0.3901
1996/4/12,'000001,上证指数,0.6137
1996/4/11,'000001,上证指数,0.614
1996/4/10,'000001,上证指数,0.3027
1996/4/9,'000001,上证指数,-0.5693
1996/4/8,'000001,上证指数,-0.1974
1996/4/5,'000001,上证指数,3.434
1996/4/4,'000001,上证指数,0.394
1996/4/3,'000001,上证指数,0.6766
1996/4/2,'000001,上证指数,-1.586
1996/4/1,'000001,上证指数,1.7614
1996/3/29,'000001,上证指数,0.4242
1996/3/28,'000001,上证指数,-1.4777
1996/3/27,'000001,上证指数,-0.2076
1996/3/26,'000001,上证指数,-1.1785
1996/3/25,'000001,上证指数,0.0105
1996/3/22,'000001,上证指数,0.0737
1996/3/21,'000001,上证指数,0.0158
1996/3/20,'000001,上证指数,0.5507
1996/3/19,'000001,上证指数,-0.2324
1996/3/18,'000001,上证指数,0.9744
1996/3/15,'000001,上证指数,0.016
1996/3/14,'000001,上证指数,-0.1598
1996/3/13,'000001,上证指数,-0.1206
1996/3/12,'000001,上证指数,-0.7463
1996/3/11,'000001,上证指数,-0.8741
1996/3/8,'000001,上证指数,0.6675
1996/3/7,'000001,上证指数,1.7206
1996/3/6,'000001,上证指数,-4.6605
1996/3/5,'000001,上证指数,-2.4785
1996/3/4,'000001,上证指数,8.869
1996/2/16,'000001,上证指数,2.9722
1996/2/15,'000001,上证指数,1.4606
1996/2/14,'000001,上证指数,-0.0623
1996/2/13,'000001,上证指数,1.0938
1996/2/12,'000001,上证指数,-0.2969
1996/2/9,'000001,上证指数,0.6803
1996/2/8,'000001,上证指数,-0.4654
1996/2/7,'000001,上证指数,0.6933
1996/2/6,'000001,上证指数,-0.4131
1996/2/5,'000001,上证指数,-2.4606
1996/2/2,'000001,上证指数,-0.1193
1996/2/1,'000001,上证指数,-0.1247
1996/1/31,'000001,上证指数,0.8975
1996/1/30,'000001,上证指数,0.6482
1996/1/29,'000001,上证指数,0.6793
1996/1/26,'000001,上证指数,0.8056
1996/1/25,'000001,上证指数,-0.2411
1996/1/24,'000001,上证指数,0.5831
1996/1/23,'000001,上证指数,0.608
1996/1/22,'000001,上证指数,-1.3467
1996/1/19,'000001,上证指数,1.1359
1996/1/18,'000001,上证指数,-3.6627
1996/1/17,'000001,上证指数,-1.9078
1996/1/16,'000001,上证指数,-0.5952
1996/1/15,'000001,上证指数,0.7183
1996/1/12,'000001,上证指数,0.2694
1996/1/11,'000001,上证指数,-0.3616
1996/1/10,'000001,上证指数,-1.9691
1996/1/9,'000001,上证指数,3.6074
1996/1/8,'000001,上证指数,0.522
1996/1/5,'000001,上证指数,-4.0071
1996/1/4,'000001,上证指数,3.0124
1996/1/3,'000001,上证指数,0.8459
1996/1/2,'000001,上证指数,-3.1371
1995/12/29,'000001,上证指数,-0.2748
1995/12/28,'000001,上证指数,-2.3808
1995/12/27,'000001,上证指数,-0.3181
1995/12/26,'000001,上证指数,-1.3465
1995/12/25,'000001,上证指数,-2.3913
1995/12/22,'000001,上证指数,-0.534
1995/12/21,'000001,上证指数,-0.6006
1995/12/20,'000001,上证指数,1.5167
1995/12/19,'000001,上证指数,-0.0135
1995/12/18,'000001,上证指数,-1.9457
1995/12/15,'000001,上证指数,-1.7666
1995/12/14,'000001,上证指数,0.1548
1995/12/13,'000001,上证指数,-2.4863
1995/12/12,'000001,上证指数,1.6455
1995/12/11,'000001,上证指数,-2.7513
1995/12/8,'000001,上证指数,0.7818
1995/12/7,'000001,上证指数,0.5426
1995/12/6,'000001,上证指数,-1.3794
1995/12/5,'000001,上证指数,0.3623
1995/12/4,'000001,上证指数,0.1751
1995/12/1,'000001,上证指数,-1.1433
1995/11/30,'000001,上证指数,-0.0701
1995/11/29,'000001,上证指数,-1.6826
1995/11/28,'000001,上证指数,1.1689
1995/11/27,'000001,上证指数,-2.1748
1995/11/24,'000001,上证指数,0.1519
1995/11/23,'000001,上证指数,-0.7462
1995/11/22,'000001,上证指数,-2.2258
1995/11/21,'000001,上证指数,0.5454
1995/11/20,'000001,上证指数,-0.2144
1995/11/17,'000001,上证指数,-0.9158
1995/11/16,'000001,上证指数,-1.41
1995/11/15,'000001,上证指数,0.4834
1995/11/14,'000001,上证指数,0.0247
1995/11/13,'000001,上证指数,-2.8303
1995/11/10,'000001,上证指数,-0.3431
1995/11/9,'000001,上证指数,-0.0576
1995/11/8,'000001,上证指数,-2.4778
1995/11/7,'000001,上证指数,-0.8775
1995/11/6,'000001,上证指数,1.1501
1995/11/3,'000001,上证指数,0.8425
1995/11/2,'000001,上证指数,-0.2336
1995/11/1,'000001,上证指数,0.8462
1995/10/31,'000001,上证指数,-0.7554
1995/10/30,'000001,上证指数,0.0568
1995/10/27,'000001,上证指数,-1.2441
1995/10/26,'000001,上证指数,-3.8058
1995/10/25,'000001,上证指数,5.0914
1995/10/24,'000001,上证指数,0.0664
1995/10/23,'000001,上证指数,-0.4406
1995/10/20,'000001,上证指数,3.3438
1995/10/19,'000001,上证指数,-1.9586
1995/10/18,'000001,上证指数,2.0544
1995/10/17,'000001,上证指数,0.1511
1995/10/16,'000001,上证指数,-0.2333
1995/10/13,'000001,上证指数,-0.2016
1995/10/12,'000001,上证指数,-0.9129
1995/10/11,'000001,上证指数,0.3189
1995/10/10,'000001,上证指数,0.3313
1995/10/9,'000001,上证指数,-1.8987
1995/10/6,'000001,上证指数,-0.6787
1995/10/5,'000001,上证指数,0.9878
1995/10/4,'000001,上证指数,-0.6423
1995/9/29,'000001,上证指数,1.5804
1995/9/28,'000001,上证指数,0.3853
1995/9/27,'000001,上证指数,-2.7989
1995/9/26,'000001,上证指数,0.7617
1995/9/25,'000001,上证指数,-0.9123
1995/9/22,'000001,上证指数,-0.1586
1995/9/21,'000001,上证指数,0.6927
1995/9/20,'000001,上证指数,-1.4388
1995/9/19,'000001,上证指数,-2.7278
1995/9/18,'000001,上证指数,0.1945
1995/9/15,'000001,上证指数,-0.2902
1995/9/14,'000001,上证指数,-0.6617
1995/9/13,'000001,上证指数,-0.0668
1995/9/12,'000001,上证指数,-1.5165
1995/9/11,'000001,上证指数,3.2447
1995/9/8,'000001,上证指数,-0.3661
1995/9/7,'000001,上证指数,0.0119
1995/9/6,'000001,上证指数,1.9228
1995/9/5,'000001,上证指数,0.2223
1995/9/4,'000001,上证指数,1.2417
1995/9/1,'000001,上证指数,0.6866
1995/8/31,'000001,上证指数,1.1373
1995/8/30,'000001,上证指数,-0.8794
1995/8/29,'000001,上证指数,-0.4879
1995/8/28,'000001,上证指数,-0.2694
1995/8/25,'000001,上证指数,-0.8544
1995/8/24,'000001,上证指数,0.5425
1995/8/23,'000001,上证指数,-1.3476
1995/8/22,'000001,上证指数,0.1082
1995/8/21,'000001,上证指数,-2.4253
1995/8/18,'000001,上证指数,-1.5622
1995/8/17,'000001,上证指数,0.2332
1995/8/16,'000001,上证指数,2.1531
1995/8/15,'000001,上证指数,-3.176
1995/8/14,'000001,上证指数,4.1799
1995/8/11,'000001,上证指数,1.3385
1995/8/10,'000001,上证指数,2.4656
1995/8/9,'000001,上证指数,0.6919
1995/8/8,'000001,上证指数,-0.7729
1995/8/7,'000001,上证指数,1.1551
1995/8/4,'000001,上证指数,0.9155
1995/8/3,'000001,上证指数,0.4929
1995/8/2,'000001,上证指数,-2.154
1995/8/1,'000001,上证指数,2.8539
1995/7/31,'000001,上证指数,0.0187
1995/7/28,'000001,上证指数,-0.3296
1995/7/27,'000001,上证指数,0.955
1995/7/26,'000001,上证指数,-1.7709
1995/7/25,'000001,上证指数,-0.8931
1995/7/24,'000001,上证指数,2.3588
1995/7/21,'000001,上证指数,0.4723
1995/7/20,'000001,上证指数,-0.0984
1995/7/19,'000001,上证指数,-3.4229
1995/7/18,'000001,上证指数,2.8787
1995/7/17,'000001,上证指数,6.5334
1995/7/14,'000001,上证指数,-0.5106
1995/7/13,'000001,上证指数,1.1157
1995/7/12,'000001,上证指数,-0.0431
1995/7/11,'000001,上证指数,-2.5591
1995/7/10,'000001,上证指数,-0.081
1995/7/7,'000001,上证指数,4.5487
1995/7/6,'000001,上证指数,0.2736
1995/7/5,'000001,上证指数,2.483
1995/7/4,'000001,上证指数,1.2133
1995/7/3,'000001,上证指数,-2.7594
1995/6/30,'000001,上证指数,-2.0717
1995/6/29,'000001,上证指数,-0.5744
1995/6/28,'000001,上证指数,-0.3523
1995/6/27,'000001,上证指数,-0.5311
1995/6/26,'000001,上证指数,0.5014
1995/6/23,'000001,上证指数,0.8798
1995/6/22,'000001,上证指数,-1.1261
1995/6/21,'000001,上证指数,1.7404
1995/6/20,'000001,上证指数,0.2661
1995/6/19,'000001,上证指数,-1.1724
1995/6/16,'000001,上证指数,-0.0479
1995/6/15,'000001,上证指数,-6.1475
1995/6/14,'000001,上证指数,-1.3921
1995/6/13,'000001,上证指数,0.0329
1995/6/12,'000001,上证指数,-0.5551
1995/6/9,'000001,上证指数,0.9613
1995/6/8,'000001,上证指数,-2.8641
1995/6/7,'000001,上证指数,3.9644
1995/6/6,'000001,上证指数,-0.3629
1995/6/5,'000001,上证指数,-3.5127
1995/6/2,'000001,上证指数,1.15
1995/6/1,'000001,上证指数,1.1649
1995/5/31,'000001,上证指数,-1.4754
1995/5/30,'000001,上证指数,0.0577
1995/5/29,'000001,上证指数,-2.3405
1995/5/26,'000001,上证指数,4.4156
1995/5/25,'000001,上证指数,-6.076
1995/5/24,'000001,上证指数,-1.1156
1995/5/23,'000001,上证指数,-16.3937
1995/5/22,'000001,上证指数,4.8621
1995/5/19,'000001,上证指数,12.0889
1995/5/18,'000001,上证指数,30.987
1995/5/17,'000001,上证指数,0.6979
1995/5/16,'000001,上证指数,-0.5481
1995/5/15,'000001,上证指数,-0.4788
1995/5/12,'000001,上证指数,2.9539
1995/5/11,'000001,上证指数,0.5167
1995/5/10,'000001,上证指数,-2.3094
1995/5/9,'000001,上证指数,1.2231
1995/5/8,'000001,上证指数,-0.4633
1995/5/5,'000001,上证指数,0.52
1995/5/4,'000001,上证指数,-1.5817
1995/5/3,'000001,上证指数,0.2314
1995/5/2,'000001,上证指数,-0.1535
1995/4/28,'000001,上证指数,1.1547
1995/4/27,'000001,上证指数,-4.7389
1995/4/26,'000001,上证指数,-2.9056
1995/4/25,'000001,上证指数,0.0177
1995/4/24,'000001,上证指数,-2.5566
1995/4/21,'000001,上证指数,-1.4275
1995/4/20,'000001,上证指数,None
1995/4/19,'000001,上证指数,0.9576
1995/4/18,'000001,上证指数,-0.9093
1995/4/17,'000001,上证指数,-1.3718
1995/4/14,'000001,上证指数,1.1505
1995/4/13,'000001,上证指数,-1.8581
1995/4/12,'000001,上证指数,0.5709
1995/4/11,'000001,上证指数,-3.9422
1995/4/10,'000001,上证指数,-0.9396
1995/4/7,'000001,上证指数,2.2244
1995/4/6,'000001,上证指数,1.4407
1995/4/5,'000001,上证指数,-1.5845
1995/4/4,'000001,上证指数,0.4993
1995/4/3,'000001,上证指数,1.5396
1995/3/31,'000001,上证指数,2.5344
1995/3/30,'000001,上证指数,-0.9762
1995/3/29,'000001,上证指数,1.6918
1995/3/28,'000001,上证指数,-0.4465
1995/3/27,'000001,上证指数,2.8753
1995/3/24,'000001,上证指数,0.1047
1995/3/23,'000001,上证指数,-0.4188
1995/3/22,'000001,上证指数,3.6743
1995/3/21,'000001,上证指数,1.1103
1995/3/20,'000001,上证指数,-1.3597
1995/3/17,'000001,上证指数,2.3522
1995/3/16,'000001,上证指数,1.2714
1995/3/15,'000001,上证指数,-2.6588
1995/3/14,'000001,上证指数,0.3429
1995/3/13,'000001,上证指数,-0.0102
1995/3/10,'000001,上证指数,-3.187
1995/3/9,'000001,上证指数,-2.4501
1995/3/8,'000001,上证指数,-1.9211
1995/3/7,'000001,上证指数,2.7032
1995/3/6,'000001,上证指数,6.7704
1995/3/3,'000001,上证指数,2.9188
1995/3/2,'000001,上证指数,0.7002
1995/3/1,'000001,上证指数,1.4001
1995/2/28,'000001,上证指数,-2.1398
1995/2/27,'000001,上证指数,0.5086
1995/2/24,'000001,上证指数,-5.2095
1995/2/23,'000001,上证指数,-0.9283
1995/2/22,'000001,上证指数,9.8865
1995/2/21,'000001,上证指数,1.1552
1995/2/20,'000001,上证指数,0.2248
1995/2/17,'000001,上证指数,-0.8563
1995/2/16,'000001,上证指数,-0.8234
1995/2/15,'000001,上证指数,-0.9615
1995/2/14,'000001,上证指数,-0.133
1995/2/13,'000001,上证指数,1.378
1995/2/10,'000001,上证指数,-2.1632
1995/2/9,'000001,上证指数,3.6721
1995/2/8,'000001,上证指数,0.2366
1995/2/7,'000001,上证指数,-0.2305
1995/2/6,'000001,上证指数,-5.1316
1995/1/27,'000001,上证指数,1.7158
1995/1/26,'000001,上证指数,-0.4804
1995/1/25,'000001,上证指数,None
1995/1/24,'000001,上证指数,-1.0606
1995/1/23,'000001,上证指数,-3.116
1995/1/20,'000001,上证指数,-0.084
1995/1/19,'000001,上证指数,-3.6925
1995/1/18,'000001,上证指数,0.9695
1995/1/17,'000001,上证指数,-0.1478
1995/1/16,'000001,上证指数,-1.5104
1995/1/13,'000001,上证指数,-0.7108
1995/1/12,'000001,上证指数,-1.7957
1995/1/11,'000001,上证指数,0.4637
1995/1/10,'000001,上证指数,-2.5033
1995/1/9,'000001,上证指数,-2.3082
1995/1/6,'000001,上证指数,-0.9476
1995/1/5,'000001,上证指数,-1.0584
1995/1/4,'000001,上证指数,2.177
1995/1/3,'000001,上证指数,-1.2333
1994/12/30,'000001,上证指数,0.4356
1994/12/29,'000001,上证指数,-0.6974
1994/12/28,'000001,上证指数,-1.7083
1994/12/27,'000001,上证指数,-2.2193
1994/12/26,'000001,上证指数,-0.2892
1994/12/23,'000001,上证指数,0.6474
1994/12/22,'000001,上证指数,0.1502
1994/12/21,'000001,上证指数,0.6782
1994/12/20,'000001,上证指数,2.23
1994/12/19,'000001,上证指数,-3.9487
1994/12/16,'000001,上证指数,2.0325
1994/12/15,'000001,上证指数,6.633
1994/12/14,'000001,上证指数,-1.8015
1994/12/13,'000001,上证指数,2.6125
1994/12/12,'000001,上证指数,-3.1529
1994/12/9,'000001,上证指数,-0.4954
1994/12/8,'000001,上证指数,-1.377
1994/12/7,'000001,上证指数,-0.1728
1994/12/6,'000001,上证指数,-1.3798
1994/12/5,'000001,上证指数,-2.1802
1994/12/2,'000001,上证指数,-0.6434
1994/12/1,'000001,上证指数,-0.1887
1994/11/30,'000001,上证指数,-0.5774
1994/11/29,'000001,上证指数,0.8907
1994/11/28,'000001,上证指数,-0.5603
1994/11/25,'000001,上证指数,1.0781
1994/11/24,'000001,上证指数,-0.234
1994/11/23,'000001,上证指数,-1.8458
1994/11/22,'000001,上证指数,-0.9598
1994/11/21,'000001,上证指数,0.0415
1994/11/18,'000001,上证指数,0.2352
1994/11/17,'000001,上证指数,-1.3387
1994/11/16,'000001,上证指数,0.1701
1994/11/15,'000001,上证指数,-3.8124
1994/11/14,'000001,上证指数,0.305
1994/11/11,'000001,上证指数,2.7372
1994/11/10,'000001,上证指数,-1.6894
1994/11/9,'000001,上证指数,2.0037
1994/11/8,'000001,上证指数,5.1907
1994/11/7,'000001,上证指数,1.1848
1994/11/4,'000001,上证指数,-7.0522
1994/11/3,'000001,上证指数,7.4117
1994/11/2,'000001,上证指数,-0.8801
1994/11/1,'000001,上证指数,2.8718
1994/10/31,'000001,上证指数,-3.3168
1994/10/28,'000001,上证指数,-3.7193
1994/10/27,'000001,上证指数,2.5222
1994/10/26,'000001,上证指数,-7.8185
1994/10/25,'000001,上证指数,-5.2593
1994/10/24,'000001,上证指数,10.2622
1994/10/21,'000001,上证指数,-0.8734
1994/10/20,'000001,上证指数,None
1994/10/19,'000001,上证指数,4.5427
1994/10/18,'000001,上证指数,1.3272
1994/10/17,'000001,上证指数,-7.1427
1994/10/14,'000001,上证指数,4.465
1994/10/13,'000001,上证指数,-10.637
1994/10/12,'000001,上证指数,0.8425
1994/10/11,'000001,上证指数,0.8785
1994/10/10,'000001,上证指数,-5.2979
1994/10/7,'000001,上证指数,11.7381
1994/10/6,'000001,上证指数,-6.5004
1994/10/5,'000001,上证指数,-10.7097
1994/9/30,'000001,上证指数,-5.7448
1994/9/29,'000001,上证指数,-8.0021
1994/9/28,'000001,上证指数,4.85
1994/9/27,'000001,上证指数,-1.1867
1994/9/26,'000001,上证指数,1.4925
1994/9/23,'000001,上证指数,-5.53
1994/9/22,'000001,上证指数,-5.2207
1994/9/21,'000001,上证指数,5.9756
1994/9/20,'000001,上证指数,-1.4262
1994/9/19,'000001,上证指数,-5.2472
1994/9/16,'000001,上证指数,0.6632
1994/9/15,'000001,上证指数,-0.238
1994/9/14,'000001,上证指数,-5.6712
1994/9/13,'000001,上证指数,1.3236
1994/9/12,'000001,上证指数,5.9687
1994/9/9,'000001,上证指数,-1.0608
1994/9/8,'000001,上证指数,4.4302
1994/9/7,'000001,上证指数,-7.2991
1994/9/6,'000001,上证指数,6.8371
1994/9/5,'000001,上证指数,13.3019
1994/9/2,'000001,上证指数,5.0608
1994/9/1,'000001,上证指数,0.6188
1994/8/31,'000001,上证指数,3.8522
1994/8/30,'000001,上证指数,6.4051
1994/8/29,'000001,上证指数,0.4622
1994/8/26,'000001,上证指数,-2.052
1994/8/25,'000001,上证指数,2.3409
1994/8/24,'000001,上证指数,-1.2454
1994/8/23,'000001,上证指数,4.8123
1994/8/22,'000001,上证指数,-4.4897
1994/8/19,'000001,上证指数,-4.6369
1994/8/18,'000001,上证指数,3.244
1994/8/17,'000001,上证指数,4.6219
1994/8/16,'000001,上证指数,4.0743
1994/8/15,'000001,上证指数,-3.4481
1994/8/12,'000001,上证指数,0.0508
1994/8/11,'000001,上证指数,-6.8072
1994/8/10,'000001,上证指数,18.9968
1994/8/9,'000001,上证指数,-12.6749
1994/8/8,'000001,上证指数,4.2106
1994/8/5,'000001,上证指数,21.3711
1994/8/4,'000001,上证指数,7.6083
1994/8/3,'000001,上证指数,20.8895
1994/8/2,'000001,上证指数,-2.9239
1994/8/1,'000001,上证指数,33.4571
1994/7/29,'000001,上证指数,-1.7333
1994/7/28,'000001,上证指数,-8.4317
1994/7/27,'000001,上证指数,-4.5402
1994/7/26,'000001,上证指数,3.559
1994/7/25,'000001,上证指数,3.2057
1994/7/22,'000001,上证指数,-4.5077
1994/7/21,'000001,上证指数,-3.293
1994/7/20,'000001,上证指数,-1.6505
1994/7/19,'000001,上证指数,0.381
1994/7/18,'000001,上证指数,-3.6166
1994/7/15,'000001,上证指数,-4.1385
1994/7/14,'000001,上证指数,-1.3299
1994/7/13,'000001,上证指数,1.9594
1994/7/12,'000001,上证指数,0.2476
1994/7/11,'000001,上证指数,-2.193
1994/7/8,'000001,上证指数,2.763
1994/7/7,'000001,上证指数,-1.3273
1994/7/6,'000001,上证指数,-2.6825
1994/7/5,'000001,上证指数,1.1469
1994/7/4,'000001,上证指数,-4.3175
1994/7/1,'000001,上证指数,-2.3269
1994/6/30,'000001,上证指数,0.2328
1994/6/29,'000001,上证指数,-0.3724
1994/6/28,'000001,上证指数,-0.4554
1994/6/27,'000001,上证指数,-4.109
1994/6/24,'000001,上证指数,-1.6107
1994/6/23,'000001,上证指数,-0.9482
1994/6/22,'000001,上证指数,1.4275
1994/6/21,'000001,上证指数,-0.8678
1994/6/20,'000001,上证指数,-4.8158
1994/6/17,'000001,上证指数,4.244
1994/6/16,'000001,上证指数,2.0661
1994/6/15,'000001,上证指数,1.0922
1994/6/14,'000001,上证指数,-0.2601
1994/6/13,'000001,上证指数,-4.3748
1994/6/10,'000001,上证指数,-1.6176
1994/6/9,'000001,上证指数,-1.9792
1994/6/8,'000001,上证指数,0.7173
1994/6/7,'000001,上证指数,-2.4329
1994/6/6,'000001,上证指数,-1.0533
1994/6/3,'000001,上证指数,0.397
1994/6/2,'000001,上证指数,0.2807
1994/6/1,'000001,上证指数,-2.0152
1994/5/31,'000001,上证指数,2.2048
1994/5/30,'000001,上证指数,-5.0753
1994/5/27,'000001,上证指数,-0.71
1994/5/26,'000001,上证指数,-1.585
1994/5/25,'000001,上证指数,-0.6266
1994/5/24,'000001,上证指数,0.4782
1994/5/23,'000001,上证指数,-1.1057
1994/5/20,'000001,上证指数,0.6232
1994/5/19,'000001,上证指数,1.2377
1994/5/18,'000001,上证指数,-1.4695
1994/5/17,'000001,上证指数,-0.0928
1994/5/16,'000001,上证指数,0.3692
1994/5/13,'000001,上证指数,1.4137
1994/5/12,'000001,上证指数,-1.5258
1994/5/11,'000001,上证指数,-0.7054
1994/5/10,'000001,上证指数,2.3517
1994/5/9,'000001,上证指数,-0.6999
1994/5/6,'000001,上证指数,-0.8581
1994/5/5,'000001,上证指数,-4.6338
1994/5/4,'000001,上证指数,2.2797
1994/5/3,'000001,上证指数,2.2293
1994/4/29,'000001,上证指数,-1.1791
1994/4/28,'000001,上证指数,0.1888
1994/4/27,'000001,上证指数,3.2395
1994/4/26,'000001,上证指数,3.3738
1994/4/25,'000001,上证指数,-0.931
1994/4/22,'000001,上证指数,-2.8089
1994/4/21,'000001,上证指数,7.8095
1994/4/20,'000001,上证指数,-5.6728
1994/4/19,'000001,上证指数,-5.2007
1994/4/18,'000001,上证指数,-3.6121
1994/4/15,'000001,上证指数,-1.4605
1994/4/14,'000001,上证指数,-3.1532
1994/4/13,'000001,上证指数,-1.3251
1994/4/12,'000001,上证指数,0.9954
1994/4/11,'000001,上证指数,-2.9167
1994/4/8,'000001,上证指数,0.2274
1994/4/7,'000001,上证指数,-0.3575
1994/4/6,'000001,上证指数,-0.4409
1994/4/5,'000001,上证指数,-1.6749
1994/4/4,'000001,上证指数,-0.6382
1994/4/1,'000001,上证指数,-0.7978
1994/3/31,'000001,上证指数,-0.2662
1994/3/30,'000001,上证指数,-0.0806
1994/3/29,'000001,上证指数,0.6664
1994/3/28,'000001,上证指数,-2.3392
1994/3/25,'000001,上证指数,-0.7248
1994/3/24,'000001,上证指数,-0.1255
1994/3/23,'000001,上证指数,-1.9072
1994/3/22,'000001,上证指数,1.0511
1994/3/21,'000001,上证指数,-4.3909
1994/3/18,'000001,上证指数,-1.3943
1994/3/17,'000001,上证指数,-2.246
1994/3/16,'000001,上证指数,2.7318
1994/3/15,'000001,上证指数,-1.9863
1994/3/14,'000001,上证指数,9.9027
1994/3/11,'000001,上证指数,2.6456
1994/3/10,'000001,上证指数,-2.4047
1994/3/9,'000001,上证指数,0.6805
1994/3/8,'000001,上证指数,-0.9925
1994/3/7,'000001,上证指数,-1.0877
1994/3/4,'000001,上证指数,-1.1097
1994/3/3,'000001,上证指数,-1.0255
1994/3/2,'000001,上证指数,-2.0111
1994/3/1,'000001,上证指数,-1.7757
1994/2/28,'000001,上证指数,-2.0878
1994/2/25,'000001,上证指数,3.7663
1994/2/24,'000001,上证指数,-0.1145
1994/2/23,'000001,上证指数,-1.1013
1994/2/22,'000001,上证指数,1.8239
1994/2/21,'000001,上证指数,-1.9202
1994/2/18,'000001,上证指数,0.0794
1994/2/17,'000001,上证指数,-0.9702
1994/2/16,'000001,上证指数,0.4322
1994/2/15,'000001,上证指数,-0.9168
1994/2/14,'000001,上证指数,-2.2498
1994/2/4,'000001,上证指数,2.2675
1994/2/3,'000001,上证指数,1.0321
1994/2/2,'000001,上证指数,2.2578
